"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1113","5924","1","FA","   6A","IMPLICATING THE BODY IN SCULPT","STD","010835","504760163"
"1113","4028","1","FA"," 110A","SENIOR STUDIO","STD","002703","504760163"
"1121","8898","11","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","504760163"
"1121","8897","10","FA","  99B","SENIOR RESEARCH STUDIO ART","IND","002914","504760163"
"1121","8563","1","PE","  18B","INTERMEDIATE FENCING","NCA","006443","504760163"
"1121","8430","1","FA"," 178A","FRIDA KAHLO ART LIFE LEGACY","LEC","012650","504760163"
"1121","8300","1","PHIL"," 113B","AESTHE/PAINT/PHOTO/FILM","LEC","006542","504760163"
"1121","1026","1","FA"," 110B","SENIOR STUDIO II","STD","009772","504760163"
"1121","1006","1","FA","   4B","THREE-DIMENSIONAL DES II","STD","002829","504760163"
"1043","4056","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","127215141"
"1043","3295","3","COMP","   1A","COMPOSITION","LEC","001608","127215141"
"1043","3230","1","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","127215141"
"1043","3227","1","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","127215141"
"1051","3341","1","BISC","   6B","ENVIRONMENTAL HEALTH","LEC","001053","127215141"
"1051","2856","1","HIST"," 120A","BRITIAN: LATER MID. AGES","SEM","003274","127215141"
"1051","2768","1","USEM","  23A","OPERA AS DRAMA","SEM","009129","127215141"
"1051","2597","1","UWS","   3B","UNIVERSITY WRITING SEM.","SEM","009373","127215141"
"1053","3574","2","SPAN","  10A","BEGINNING SPANISH","LEC","008175","127215141"
"1053","3572","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","127215141"
"1053","3341","3","MATH","   5A","PRECALCULUS MATHEMATICS","LEC","005349","127215141"
"1053","3096","1","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","127215141"
"1061","4340","1","AMST"," 175A","VIOLENCE IN AMER. LIFE","LEC","000234","127215141"
"1061","3939","1","POL"," 116B","CIVIL LIBERTIES-AMERICA","LEC","006976","127215141"
"1061","1892","3","SPAN","  20B","CONTINUING SPANISH","LEC","008245","127215141"
"1063","5813","4","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","127215141"
"1063","5540","1","POL","  14B","INTRO TO AMERICAN GOV'T.","LEC","007041","127215141"
"1063","4932","1","POL"," 115A","CONSTITUTIONAL LAW","LEC","006973","127215141"
"1063","4920","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","127215141"
"1063","4035","1","ENG"," 121A","SEX AND CULTURE","LEC","002149","127215141"
"1071","4083","1","POL"," 186B","CLASSCL POLITCAL THOUGHT","LEC","007130","127215141"
"1071","4078","1","POL","  10A","INTRO: POLITICAL THEORY","LEC","006958","127215141"
"1071","4010","1","HIST","  71B","LAT AM HIST:1870-PRESENT","LEC","003699","127215141"
"1071","3919","1","AMST"," 170A","IDEA OF CONSPIRACY-AMER.","LEC","000232","127215141"
"1071","3248","1","POL"," 144B","LATIN AMERICAN POL. II","LEC","007030","127215141"
"1073","6182","1","POL"," 117A","ADMINISTRATIVE LAW","LEC","006977","127215141"
"1073","6049","1","AMST"," 155A","AMERICAN INDIVIDUALISM","LEC","000147","127215141"
"1073","4594","1","POL"," 103B","SEM.POLITICAL LEADERSHIP","SEM","006949","127215141"
"1081","4625","1","POL"," 112B","DEMOCRACY IN AMERICA","LEC","012024","127215141"
"1081","4259","1","POL","  11B","INTRO COMP.GOV'T: EUROPE","LEC","006983","127215141"
"1081","1034","1","AMST","  10A","FOUNDATIONS-AMERICAN CIV","LEC","000134","127215141"
"1043","3270","1","CHIN","  10A","BEGINNING CHINESE","LEC","001219","255119756"
"1043","4035","1","POL"," 147A","GOV'T./POLITICS OF CHINA","LEC","007035","255119756"
"1043","3305","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","255119756"
"1043","3300","8","COMP","   1A","COMPOSITION","LEC","001608","255119756"
"1043","3234","5","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","255119756"
"1043","3228","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","255119756"
"1051","3177","1","PHIL"," 119B","CHINESE PHILOSOPHY","LEC","006555","255119756"
"1051","2573","1W","USEM","  18B","LATINOS IN THE U.S.","SEM","009579","255119756"
"1051","1312","1","CHIN","  20B","CONTINUING CHINESE","LEC","001226","255119756"
"1051","1270","5","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","255119756"
"1053","3479","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","255119756"
"1053","3269","1","HIST","  80A","INTRO TO EAST ASIAN CIV.","LEC","003704","255119756"
"1053","3126","1","CHIN","  30A","INTERMEDIATE CHINESE","LEC","001230","255119756"
"1053","3047","4","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","255119756"
"1061","1723","1","PE","  38A","INDOOR SOCCER","NCA","006485","255119756"
"1061","1537","2","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","255119756"
"1061","1185","1","CHIN","  40B","ADV. INTER. CHINESE","LEC","001231","255119756"
"1061","1148","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","255119756"
"1063","6785","1","CHIN"," 120A","ADVANCED CHINESE LANG","LEC","011578","255119756"
"1063","4435","1","PHYS","  10A","PHYSICS-LIFE SCIENCES I","LEC","006760","255119756"
"1063","4234","1","FA","  13B","BUDDHIST ART","LEC","002737","255119756"
"1063","3658","2","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","255119756"
"1063","3656","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","255119756"
"1063","3404","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","255119756"
"1071","4733","1","CHIN"," 120B","ADVANCED CHINESE LANG II","LEC","011699","255119756"
"1071","3966","1","JAPN"," 125B","MODERN JAPN LITERATURE& FILM","SEM","011387","255119756"
"1071","1119","1","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","255119756"
"1071","1115","1","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","255119756"
"1121","8730","1","HS"," 329F","INTRODUCTION TO EPIDEMIOLOGY","LEC","012903","255119756"
"1121","8662","1","HIST"," 183A","BORDERLANDS IN LATE IMP CHINA","SEM","012859","255119756"
"1121","8631","1","ENG","  20B","ART OF FLIRT READING ROMANCE","LEC","012851","255119756"
"1121","8249","1","CHIN"," 130B","FILM:CHANGES IN CHINA CULTURE","SEM","011065","255119756"
"1121","3890","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","255119756"
"1121","1900","1","CHIN"," 105B","ADV.CONVERS./COMPOSTN II","LEC","001217","255119756"
"1033","2583","1","UWS","   1A","UNIVERISTY WRITING SEM.","SEM","009352","864186939"
"1033","2215","1","POL","  10A","INTRO: POLITICAL THEORY","LEC","006958","864186939"
"1041","2272","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","864186939"
"1041","1909","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","864186939"
"1053","6022","1","LGLS"," 120A","SEX DISCRIMINATION & LAW","SEM","005021","864186939"
"1053","6020","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","864186939"
"1053","4407","1","POL"," 192B","SEM:TOPICS-LAW/POL THRY.","SEM","007141","864186939"
"1053","3559","1","RUS"," 110A","RUSSIAN: RUSSIAN SPEAKER","LEC","007719","864186939"
"1073","6185","1","POL"," 189A","MARX,NIETZCHE,RADICALISM","LEC","007137","864186939"
"1073","6184","1","POL"," 180B","SUSTAINING DEVELOPMENT","SEM","007114","864186939"
"1073","5499","1","USEM","  20A","FROM COLONIES/ IND. STATES","SEM","009599","864186939"
"1073","4079","1","LGLS"," 114A","AM.HEALTHCARE:LAW/POLICY","LEC","005020","864186939"
"1081","4653","1","POL"," 124B","RACE,INEQUALITY&SOCIAL POLICY","LEC","012037","864186939"
"1081","4624","1","POL"," 123A","POLITICAL PSYCHOLOGY","SEM","012025","864186939"
"1081","4623","1","POL"," 135B","JORDAN,ISRAEL&THE PALESTINIANS","LEC","012026","864186939"
"1083","6145","1","POL"," 194A","POLITICS AND THE NOVEL","LEC","007142","864186939"
"1083","5479","1","POL"," 117A","ADMINISTRATIVE LAW","LEC","006977","864186939"
"1083","4731","1","WMGS","   5A","WOMEN/GENDER IN CULTURE & SOC","LEC","009460","864186939"
"1083","3010","6","AAAS","  98A","INDEPENDENT STUDY","IND","000083","864186939"
"1083","3005","1","AAAS"," 126B","POL. ECONOMY-THIRD WORLD","LEC","000021","864186939"
"1091","4426","1","ANTH"," 145A","ANTHROPOLOGY OF THE BODY","LEC","000360","864186939"
"1111","4901","1","POL"," 143B","NUCLEAR PROLIFERATION IN M.E.","SEM","012639","864186939"
"1111","4531","1","PHIL"," 108A","PHILOSOPHY AND GENDER","LEC","011038","864186939"
"1111","4319","1","NEJS","   3A","JUDAISM,CHRISTNTY,ISLAM","LEC","006293","864186939"
"1111","4314","1","HIST"," 126A","EARLY MOD.EUR.1500-1700","LEC","003298","864186939"
"1111","4197","1","AMST"," 139B","RPG ON GENDER,RACE & CUL","LEC","000192","864186939"
"1081","1014","1","UWS","  14B","UNIVERSITY WRITING SEM.","SEM","009344","514955675"
"1081","2917","2","THA","   4A","ACTING I :VOCAL/PHYS CNNCTN","STD","008657","514955675"
"1081","1435","4","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","514955675"
"1081","1292","2","FA","   3B","INTRO TO DRAWING II","STD","002812","514955675"
"1083","4717","1","THA","   4B","ACTNG II:LANGUAGE IN ACTION","STD","008658","514955675"
"1083","4622","1","THA","  41A","THEATER PRACTICUM","STD","008654","514955675"
"1083","3273","2","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","514955675"
"1083","3271","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","514955675"
"1091","4353","1","USEM","  14A","IMAGINING THE OTHER","SEM","009103","514955675"
"1091","3726","4","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","514955675"
"1091","1380","1","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","514955675"
"1091","1071","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","514955675"
"1091","1066","1","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","514955675"
"1101","4094","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","514955675"
"1101","3968","1","PSYC","  36B","ADOLESCENCE/MATURITY","LEC","007572","514955675"
"1101","2470","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","514955675"
"1101","2217","1","FREN","  20B","CONTINUING FRENCH","LEC","003023","514955675"
"1103","5558","1","PSYC","  37A","ADULT DEVELOPMENT & AGING","LEC","007280","514955675"
"1103","4959","2","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","514955675"
"1103","4573","1","PSYC","  51A","STATISTICS","LEC","007600","514955675"
"1103","4572","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","514955675"
"1111","2643","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","514955675"
"1111","2568","1","PSYC","  32A","ABNORMAL PSYCHOLOGY","LEC","007569","514955675"
"1111","1607","1","PSYC","  52A","RSRCH METHODS & LAB IN PSYCHLG","LEC","007602","514955675"
"1111","1591","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","514955675"
"1111","1275","2","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","514955675"
"1113","10265","1","PSYC"," 146A","EVOLUTIONARY PSYCHOLOGY","SEM","012640","514955675"
"1113","5976","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","514955675"
"1113","5102","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","514955675"
"1121","8378","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","514955675"
"1121","8312","1","NPSY"," 174B","VISUAL COGNITION","LEC","006407","514955675"
"1121","8229","1","COSI","  65A","INTRO 3-D ANIMATION","LEC","011472","514955675"
"1121","1532","2","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","514955675"
"1053","3444","1","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","907330500"
"1053","6159","1W","USEM","  82B","WAR IN WORLD HISTORY","SEM","009280","907330500"
"1053","6041","1","NEJS"," 163A","JEWISH-CHRISTIAN RELATNS","LEC","005900","907330500"
"1053","3507","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","907330500"
"1053","3249","2","HBRW","  10A","BEGINNING HEBREW","LEC","003177","907330500"
"1061","4274","1","HIST"," 186B","WAR IN VIETNAM","SEM","003496","907330500"
"1061","4002","1","NEJS"," 187B","SHI'ISM/POL.PROT. M.EAST","LEC","009676","907330500"
"1061","3809","1","AMST"," 105A","EAST. FOREST:ECOL/POLICY","LEC","000123","907330500"
"1061","1380","2","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","907330500"
"1063","6280","3","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","907330500"
"1063","5964","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","907330500"
"1063","4547","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","907330500"
"1063","3100","1","AMST"," 106B","FOOD AND FARMING IN AMERICA","SEM","000126","907330500"
"1071","4127","1","SOC"," 157A","SOC-ISRAELI/PALEST CONF.","LEC","007898","907330500"
"1071","3919","1","AMST"," 170A","IDEA OF CONSPIRACY-AMER.","LEC","000232","907330500"
"1071","1070","1","AMST"," 100A","CLASS. TEXTS:AMERICAN CULT1900","LEC","000105","907330500"
"1071","1055","1","AMST","  10A","FOUNDATIONS-AMERICAN CIV","LEC","000134","907330500"
"1073","6296","1","LGLS"," 132B","ENVIRONMENTAL LAW/POLICY","SEM","005045","907330500"
"1073","6295","1","BIOL","  32A","FIELD BIOLOGY","SEM","000928","907330500"
"1073","6046","1","AMST"," 104B","BOSTON/SUBURBS: ENVIR AND HIST","SEM","000122","907330500"
"1073","3044","3","AMST","  97A","READINGS IN AMER STUDIES","IND","000270","907330500"
"1081","4670","1","CHSC","   3B","ENVRO CHALLEGNES: ROLE OF CHEM","LAB","011007","907330500"
"1081","4013","1","AMST","  20A","ENVIRONMENTAL ISSUES","LEC","000256","907330500"
"1081","1091","1","BIOL","  17B","CONSERVATION BIOLOGY","LEC","000846","907330500"
"1081","1049","1","AMST"," 100B","20TH-C AMERICAN CULTURE","LEC","000108","907330500"
"1103","6896","15","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","907330500"
"1103","6122","1","PHIL","  21A","ENVIRONMENTAL ETHICS","SEM","011041","907330500"
"1103","6099","1","HIST"," 169A","THOUGHT/CULTURE-MOD AMER","LEC","003454","907330500"
"1103","4046","1","ENVS","  89A","ENVIRONMENTAL INTERNSHIP","SEM","002663","907330500"
"1111","4820","1","HIST"," 131A","HITLER'S EUROPE IN FILM","SEM","012489","907330500"
"1111","4679","1","HS"," 263F","APP. GIS","LEC","003775","907330500"
"1111","4522","1","ENVS","  98B","INDEPENDENT STUDY","IND","002668","907330500"
"1111","4204","1","ANTH"," 133A","CULTURE & POWER IN AFRICA","LEC","000338","907330500"
"1083","3731","3","COMP","   1A","COMPOSITION","LEC","001608","857458225"
"1083","6182","1","USEM","  68B","THE ART OF LIVING","SEM","009239","857458225"
"1083","5353","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","857458225"
"1083","4731","1","WMGS","   5A","WOMEN/GENDER IN CULTURE & SOC","LEC","009460","857458225"
"1091","3508","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","857458225"
"1091","2885","1","UWS","  17B","UNIVERSITY WRITING SEM.","SEM","009349","857458225"
"1091","2692","1","SOC"," 106A","ISSUES IN LAW & SOCIETY","LEC","007798","857458225"
"1091","2668","1","PHIL","  39B","PHILOSOPHY OF MIND","LEC","006671","857458225"
"1093","15946","1","PHSC","   2B","INTRODUCTORY ASTRONOMY","LEC","006729","857458225"
"1093","12336","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","857458225"
"1093","9964","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","857458225"
"1093","8843","1","SOC"," 164A","EXISTENTIAL SOCIOLOGY","LEC","007904","857458225"
"1101","5619","1","SOC"," 127A","IDENTITY IN GLOBAL RELATIONS","LEC","012427","857458225"
"1101","5610","3","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","857458225"
"1101","5227","1","SOC"," 148B","SOCIOLOGY OF INFORMATION","LEC","011925","857458225"
"1101","4082","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","857458225"
"1103","6078","1","ENG","  87B","QUEER READ:BEYOND STONEWALL","LEC","010848","857458225"
"1103","5526","1","SOC"," 153A","SOCIOLOGY OF EMPOWERMENT","SEM","007893","857458225"
"1103","4115","1","PHIL","  17A","INTRO TO ETHICS","LEC","006632","857458225"
"1111","4457","1","HISP"," 108A","SPAN. FOR BILINGUAL STUD.","SEM","008173","857458225"
"1111","4362","1","SOC"," 115A","MASCULINITIES","SEM","011359","857458225"
"1111","4361","1","SOC"," 112B","SOCIAL CLASS/SOC.CHANGE","LEC","007815","857458225"
"1111","4296","1","ENG"," 181A","MAKNG SEX/PERFMNG GENDER","LEC","002300","857458225"
"1113","10191","1","ENG","  19B","THE AUTOBIO IMAGINATION","LEC","002326","857458225"
"1113","6634","1","SOC"," 143A","SOCIAL JUSTICE & PHILANTHROPY","SEM","012500","857458225"
"1113","6602","1","ENG"," 109A","DIRECTED WRITING: POETRY","SEM","002107","857458225"
"1113","4002","1","FA","   3A","INTRO TO DRAWING I","STD","002811","857458225"
"1121","6044","1","AMST"," 170A","CONSPIRACY THEORY","LEC","000232","857458225"
"1121","3840","1","SOC"," 155B","SOCIAL MOVEMENTS","LEC","007896","857458225"
"1121","3154","1","PAX"," 120B","INNER PEACE &OUTER PEACE","SEM","006423","857458225"
"1121","1548","2","PE","   5A","FIRST AID AND CPR","NCA","006503","857458225"
"1063","3645","1","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","570214274"
"1063","6194","1W","USEM","  73A","THINKING ABOUT INFINITY","SEM","009255","570214274"
"1063","4176","1","FA","   3A","INTRO TO DRAWING I","STD","002811","570214274"
"1063","3651","5","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","570214274"
"1063","3117","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","570214274"
"1071","4071","1","PHIL","  17A","INTRO TO ETHICS","LEC","006632","570214274"
"1071","3267","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","570214274"
"1071","3161","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","570214274"
"1071","1362","1","FA"," 103B","INTERMEDIATE DRAWING II","STD","002678","570214274"
"1071","1278","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","570214274"
"1073","6148","1","PHIL","  24A","PHILOSOPHY OF RELIGION","LEC","006651","570214274"
"1073","3522","1","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","570214274"
"1073","3322","2","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","570214274"
"1081","4682","1","PHIL"," 144A","PHIL PROBLEMS-SPACE/TIME","LEC","006590","570214274"
"1081","4580","1","ECON","  69A","ECONOMICS OF RACE&GENDER","LEC","001937","570214274"
"1081","3162","2","FREN","  20B","CONTINUING FRENCH","LEC","003023","570214274"
"1081","1233","2","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","570214274"
"1083","6474","1","FA","   9A","INTRO DIGITAL PHOTOGRAPHY","STD","012187","570214274"
"1083","6400","3","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","570214274"
"1083","6242","1","ECON","  59B","INTRO ECON. OF EDUCATION","LEC","001929","570214274"
"1083","4904","1","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","570214274"
"1091","4347","1","SOC"," 130A","FAMILIES","LEC","007858","570214274"
"1091","4115","1","FA"," 109A","INTRO PRNTMKG:LITHOGRAPH","STD","002698","570214274"
"1091","3664","2","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","570214274"
"1091","2916","3","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","570214274"
"1091","1199","2","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","570214274"
"1093","15946","1","PHSC","   2B","INTRODUCTORY ASTRONOMY","LEC","006729","570214274"
"1093","15868","1","AMST"," 183B","SPORTS AND AMERICAN CUL.","LEC","000237","570214274"
"1093","15793","1","ECON"," 160A","INTERNAT'L TRADE THEORY","LEC","001840","570214274"
"1093","15792","1","ECON"," 135A","INDUSTRIAL ORGANIZATION","LEC","001825","570214274"
"1093","15664","1","MUS","   1A","INTRODUCTION TO MUSIC","LEC","005461","570214274"
"1101","5680","1","HS"," 224F","GENDER AND THE ENVIRON.","LEC","012375","570214274"
"1101","5392","1","ECON"," 134B","PUBLIC SECTOR ECONOMICS","LEC","001822","570214274"
"1101","5185","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","570214274"
"1101","1978","2","ECON"," 184B","ECONOMETRICS","LEC","001873","570214274"
"1101","1474","1","PE","  27A","KEEPING STRESS IN CHECK","NCA","006464","570214274"
"1063","4341","8","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","992523683"
"1063","4015","1","UWS","   7A","UNIVERSITY WRITING SEM.","SEM","009400","992523683"
"1063","3744","3","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","992523683"
"1063","3645","1","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","992523683"
"1063","3117","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","992523683"
"1071","1767","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","992523683"
"1071","1534","4","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","992523683"
"1071","1191","5","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","992523683"
"1071","1186","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","992523683"
"1071","1043","1","USEM","  42A","SUFISM: ISLAMIC MYSTICISM","SEM","011321","992523683"
"1093","15664","1","MUS","   1A","INTRODUCTION TO MUSIC","LEC","005461","992523683"
"1093","7056","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","992523683"
"1093","6983","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","992523683"
"1093","4601","2","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","992523683"
"1093","4581","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","992523683"
"1101","2041","1","BIOL","  51A","BIOSTATISTICS","LEC","000998","992523683"
"1101","2039","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","992523683"
"1101","2035","3","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","992523683"
"1101","1065","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","992523683"
"1101","1064","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","992523683"
"1103","6196","1","FA","  15B","ART OF THE MING DYNASTY","LEC","002742","992523683"
"1103","4281","3","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","992523683"
"1103","4278","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","992523683"
"1103","4254","1","BIOL","  60B","EVOLUTION","LEC","001000","992523683"
"1111","4390","1","BIOL","  55B","DIET AND HEALTH","LEC","000999","992523683"
"1111","2411","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","992523683"
"1111","1471","2","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","992523683"
"1111","1445","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","992523683"
"1113","6642","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","992523683"
"1113","5860","10","BIOL","  99A","SENIOR RESEARCH","IND","001010","992523683"
"1113","5856","2","BIOL","  93A","RESEARCH INTERNSHIP & ANALYSIS","IND","012006","992523683"
"1113","5216","1","1CAS","9000","SPECIAL COURSE LOAD","NCA","009845","992523683"
"1113","5102","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","992523683"
"1113","4880","2","CHIN","  10A","BEGINNING CHINESE I","LEC","001219","992523683"
"1113","3552","1","BIOL"," 105B","MOLECULAR BIOLOGY","LEC","000787","992523683"
"1071","1658","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","778125561"
"1071","1043","1","USEM","  42A","SUFISM: ISLAMIC MYSTICISM","SEM","011321","778125561"
"1071","1016","1","UWS","  14B","UNIVERSITY WRITING SEM.","SEM","009344","778125561"
"1073","4088","3","MATH","   5A","PRECALCULUS MATHEMATICS","LEC","005349","778125561"
"1073","4025","1","FA","  22B","HIST-BOSTON ARCHITECTURE","LEC","002804","778125561"
"1073","3429","1","NBIO"," 140B","PRINCIPLES: NEUROSCIENCE","LEC","005622","778125561"
"1073","3324","4","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","778125561"
"1073","3318","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","778125561"
"1081","4352","1","REL"," 151A","BUDDHA: LIFE & TEACHINGS","LEC","011464","778125561"
