"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1081","1539","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","979168803"
"1081","1097","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","979168803"
"1081","1094","3","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","979168803"
"1083","6106","1","PHIL","  23B","BIOMEDICAL ETHICS","LEC","006649","979168803"
"1083","3190","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","979168803"
"1091","4500","1","REL"," 161A","CHINESE RELIGION AND THOUGHT","LEC","012236","979168803"
"1091","1073","1","BIOL","  51A","BIOSTATISTICS","LEC","000998","979168803"
"1123","10491","1","ENG","  10B","POETRY: A BASIC COURSE","LEC","002114","979168803"
"1123","6200","1","BIOL","  23A","ECOLOGY","LEC","000888","979168803"
"1123","5698","1","FA","   9A","INTRO DIGITAL PHOTOGRAPHY","STD","012187","979168803"
"1123","4488","1","MUS","   5A","FUNDAMENTALS OF MUSIC","LEC","005587","979168803"
"1123","3574","1","BIOL","  60B","EVOLUTION","LEC","001000","979168803"
"1131","7850","1","PHIL","   7A","SCIENCE, EVOLUTION, AND DESIGN","SEM","012329","979168803"
"1131","7849","1","BIOL","  55B","DIET AND HEALTH","LEC","000999","979168803"
"1131","4126","1","FA","  10B","MEMORY AND PHOTOGRAPHY","STD","012647","979168803"
"1131","4120","1","FA","  23B","ARCHITECTURAL DRAW&DESIGN","STD","012448","979168803"
"1131","4012","1","BIOL","  50B","ANIMAL BEHAVIOR","LEC","000997","979168803"
"1132","2124","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","979168803"
"1132","2119","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","979168803"
"1073","5114","1","ARBC","  10A","INTRO: LITERARY ARABIC","LEC","000607","096312514"
"1073","6365","1","UWS","  20A","UNIVERSITY WRITING SEM.","SEM","011887","096312514"
"1073","6199","1","FA"," 152A","CONTEMPORARY ART","LEC","011851","096312514"
"1073","5572","1","PE","  46A","BODY SCULPTURE","NCA","011380","096312514"
"1073","3137","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","096312514"
"1081","4265","1","USEM","   6B","THE ENLIGHTENMENT","SEM","011911","096312514"
"1081","2808","2","ARBC","  20B","CONTINUING LIT. ARABIC","LEC","000608","096312514"
"1081","1619","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","096312514"
"1081","1545","1","PE","  10A","BASKETBALL","NCA","006430","096312514"
"1081","1051","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","096312514"
"1083","5361","1","ANTH","  83A","ANTHROPOLOGICAL INQUIRY","LEC","000584","096312514"
"1083","5053","1","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","096312514"
"1083","4803","1","ARBC","  30A","INTER. LITERARY ARABIC","LEC","000609","096312514"
"1083","4365","1","POL"," 167A","U.S. & CHINA:WORLD POL.","LEC","007082","096312514"
"1091","4501","1","ECON","  57A","ENVIRONMENTAL ECONOMICS","LEC","001924","096312514"
"1091","4060","1","ANTH"," 163B","PRODUCTN, CONSUMPTN, EXCHNG","LEC","000387","096312514"
"1091","4058","1","ANTH"," 158A","URBAN ANTHROPOLOGY","LEC","000383","096312514"
"1091","3321","10","ANTH","  92A","INTERNSHIP & ANALYSIS","IND","000591","096312514"
"1091","1196","1","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","096312514"
"1093","15868","1","AMST"," 183B","SPORTS AND AMERICAN CUL.","LEC","000237","096312514"
"1093","15863","1","ANTH","  55A","ANTHROPOLOGY OF DEVELOPMENT","LEC","000574","096312514"
"1093","15788","1","ECON","  30A","ECONOMY OF CHINA","LEC","011850","096312514"
"1093","15664","1","MUS","   1A","INTRODUCTION TO MUSIC","LEC","005461","096312514"
"1093","15552","1","ANTH"," 156A","POWER AND VIOLENCE","LEC","000381","096312514"
"1093","11167","1","1CAS","9000","SPECIAL COURSE LOAD","NCA","009845","096312514"
"1101","5589","1","ANTH"," 111A","AGING IN CROSS-CULT. PERSPECT.","SEM","012416","096312514"
"1101","5432","1","ANTH","  75B","RETHINKING THE THREE R'S","SEM","012360","096312514"
"1101","5350","1","SOC"," 104A","SOCIOLOGY OF EDUCATION","LEC","007795","096312514"
"1103","6493","1","ANTH"," 118B","CULTURES OF THE  MIDDLE EAST","LEC","000312","096312514"
"1103","6018","1","AAAS"," 122A","POL. OF SOUTHERN AFRICA","LEC","007023","096312514"
"1142","2383","1","ENG","  33A","SHAKESPEARE","LEC","002457","096312514"
"1073","3858","2","COMP","   1A","COMPOSITION","LEC","001608","730883177"
"1073","5330","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","730883177"
"1073","5228","1","FREN","  10A","BEGINNING FRENCH","LEC","002946","730883177"
"1073","5094","1","POL","  14B","INTRO TO AMERICAN GOV'T.","LEC","007041","730883177"
"1081","3706","1","UWS","  18B","UNIVERSITY WRITING SEM.","SEM","009351","730883177"
"1081","3370","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","730883177"
"1081","3162","2","FREN","  20B","CONTINUING FRENCH","LEC","003023","730883177"
"1083","6138","1","USEM","   3A","ON SLAVERY,RELIGION,& WOMEN","SEM","009170","730883177"
"1083","4904","1","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","730883177"
"1083","4347","1","POL","  10A","INTRO: POLITICAL THEORY","LEC","006958","730883177"
"1091","4044","1","AAAS"," 156A","CIVIL RIGHTS MOVEMENT","LEC","000050","730883177"
"1091","4042","1","AAAS"," 123A","THIRD WORLD IDEOLOGIES","LEC","000018","730883177"
"1091","3550","1","AAAS"," 114B","RACE,ETHNICITY& ELEC POL IN US","LEC","011021","730883177"
"1091","3441","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","730883177"
"1093","15946","1","PHSC","   2B","INTRODUCTORY ASTRONOMY","LEC","006729","730883177"
"1093","15711","1","POL","  11B","INTRO COMP.GOV'T: EUROPE","LEC","006983","730883177"
"1093","15591","1","FA","  58B","HIGH & LATE RENAIS-ITALY","LEC","002834","730883177"
"1101","5645","1","POL"," 124B","RACE,INEQUALITY&SOCIAL POLICY","LEC","012037","730883177"
"1103","4691","1","POL"," 150A","POLITICS-SOUTHEAST ASIA","LEC","007042","730883177"
"1121","8658","1","POL"," 192B","SEM:TOPICS-LAW/POL THRY.","SEM","007141","730883177"
"1121","8573","1","AMST"," 122B","MUSIC IN AMERICAN CULTURE","SEM","012830","730883177"
"1121","7216","1","AMST"," 116B","RACE&AMERICAN CINEMA","LEC","010841","730883177"
"1121","6388","1","POL"," 168B","AMERICAN FOREIGN POLICY","LEC","007085","730883177"
"1131","8871","1","POL"," 179A","CHINAS GLOBAL RISE","SEM","012951","730883177"
"1131","8489","1","ANTH"," 109A","CHILD,PARENT&ED CROSS-CULTURAL","LEC","012152","730883177"
"1131","7688","1","ENG"," 101A","STUDIES IN POPULAR CULT.","LEC","002088","730883177"
"1131","7542","1","AAAS","  82A","URBAN POLITICS","LEC","011019","730883177"
"1132","2113","1DL","JOUR","  45A","SPORTS WRITING","SEM","013040","730883177"
"1132","2108","1DL","AAAS","  70A","INTRO TO AFRO-AMER HIST.","LEC","000072","730883177"
"1142","2137","1DL","HIST","  56B","WORLD HISTORY TO 1960","LEC","009568","730883177"
"1142","2136","1DL","THA","  71A","PLAYWRITING","STD","008278","730883177"
"1093","16067","1","THA","  40A","PROD.DESIGN&ART OF VISUAL NAR.","SEM","012331","468812043"
"1091","4485","1","USEM","  37A","THE POWER OF CENSORSHIP","SEM","011356","468812043"
"1091","2659","1","HIST","  71B","LAT AM HIST:1870-PRESENT","LEC","003699","468812043"
"1091","1002","1","UWS","   1B","UNIVERSITY WRITING SEM.","SEM","009353","468812043"
"1093","15578","1","ENG","   1A","INTODUCTN. TO LITERARY STUDIES","LEC","012170","468812043"
"1093","10518","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","468812043"
"1093","7417","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","468812043"
"1101","5651","1","ENG","  30B","NEW AMER.CINEMA 1960s AND 70s","LEC","012440","468812043"
"1101","5391","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","468812043"
"1101","4573","2","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","468812043"
"1101","4251","1","FILM"," 110B","MOTION PICTURE EDITING","LAB","012038","468812043"
"1103","6138","1","RECS"," 154A","THE ART OF VLADIMIR NABOKOV","LEC","007642","468812043"
"1103","6072","1","ENG","  46B","AMERICAN GOTHIC ROMANTIC FICT","SEM","011840","468812043"
"1103","6065","1","BISC","   2B","GENES AND THE HUMAN STORY","SEM","009559","468812043"
"1103","5272","1","FILM","  98A","INDEPENDENT STUDY","IND","002934","468812043"
"1103","5191","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","468812043"
"1111","4471","1","PHIL"," 182A","WITTGENSTEIN'S PHIL INVESTIGA","SEM","011604","468812043"
"1111","4294","1","ENG"," 173A","SPENSER AND MILTON","LEC","002283","468812043"
"1111","2620","1","ENG","  33A","SHAKESPEARE","LEC","002457","468812043"
"1113","10251","1","POL"," 173A","U.S. FOREIGN ECONOMIC POLICY","SEM","012027","468812043"
"1113","10198","1","ENG"," 132B","CHAUCER I","LEC","002189","468812043"
"1113","5624","1","FILM","  98A","INDEPENDENT STUDY","IND","002934","468812043"
"1142","2182","1","COSI","  11A","PROGRAMMING:JAVA AND C","LEC","001651","468812043"
"1142","2089","1","ENG","  21A","ADOLESCENT LITERATURE","LEC","002348","468812043"
"1143","11173","9","PEER","  94A","PEER ASSISTANTSHIP","IND","009682","468812043"
"1143","10006","1","ENG"," 187A","AMER. FICTION SINCE 1945","LEC","002305","468812043"
"1143","9999","1","ENG","  11A","CLOSE READING THEORY PRACTICE","LEC","002143","468812043"
"1143","6182","1","ENG"," 119A","DIRECTED WRITING: FICTION","SEM","002139","468812043"
"1143","5138","1","FILM","  92A","INTERNSHIP IN FILM ST.","IND","002930","468812043"
"1083","4348","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","355983502"
"1083","6338","1","HIST"," 111A","HISTORY OF MODERN MIDDLE EAST","LEC","012137","355983502"
"1083","5621","1","UWS","  20A","UNIVERSITY WRITING SEM.","SEM","011887","355983502"
"1083","4957","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","355983502"
"1091","4134","1","USEM","  22B","WAR&REVOLUTION IN MID EAST","SEM","012142","355983502"
"1091","4042","1","AAAS"," 123A","THIRD WORLD IDEOLOGIES","LEC","000018","355983502"
"1091","1367","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","355983502"
"1091","1335","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","355983502"
"1093","14128","1","SOC"," 119A","WAR/POSSIBILITIES OF PEACE","LEC","007832","355983502"
"1093","9968","1","ARBC","  10A","INTRO: LITERARY ARABIC","LEC","000607","355983502"
"1093","9517","1","WMGS","   5A","WOMEN/GENDER IN CULTURE & SOC","LEC","009460","355983502"
"1093","4050","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","355983502"
"1101","5619","1","SOC"," 127A","IDENTITY IN GLOBAL RELATIONS","LEC","012427","355983502"
"1101","5495","1","IGS","   8A","ECON PRINCIPLES& GLOBALIZATION","LEC","010854","355983502"
"1101","5202","1","POL"," 128A","VIOLENCE/POPULAR INSURG.","LEC","007001","355983502"
"1101","5185","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","355983502"
"1103","6140","1","SAS"," 170B","SOUTH ASIA COLONIAL ARCHIVE","SEM","010915","355983502"
"1103","4690","1","POL"," 144A","LATIN AMERICAN POL. I","LEC","007028","355983502"
"1103","4678","1","IMES"," 104A","ISLAM: CIV./INSTITUTIONS","LEC","004559","355983502"
"1111","4363","1","SOC"," 162A","INTELLECTUALS&REVOLUTN. POL.","LEC","012363","355983502"
"1111","4361","1","SOC"," 112B","SOCIAL CLASS/SOC.CHANGE","LEC","007815","355983502"
"1111","2115","1","PAX"," 120B","INNER PEACE &OUTER PEACE","SEM","006423","355983502"
"1111","1436","1","ARBC","  20B","CONTINUING LIT. ARABIC","LEC","000608","355983502"
"1111","1273","1","PE","  10A","BASKETBALL","NCA","006430","355983502"
"1113","10302","1","NEJS"," 190B","ISLAMIC PHILOSOPHY","LEC","011786","355983502"
"1113","10299","1","FA"," 174A","TRAUMA AND ART","SEM","012242","355983502"
"1113","10164","1","AMST"," 140B","THE ASIAN AMERICN EXPERIENCE","LEC","000193","355983502"
"1113","4840","1","ARBC","  30A","INTER. LITERARY ARABIC","LEC","000609","355983502"
"1122","2107","1","SOC"," 155B","SOCIAL MOVEMENTS","LEC","007896","355983502"
"1122","2105","1","SAS"," 150B","INDIAN FILM:THREE-HOUR DREAM","LEC","011496","355983502"
"1131","7842","1","NEJS"," 186B","THE QURAN:COMP,COLLCTN&COMMENT","LEC","012446","355983502"
"1131","1762","1","BIOL","  17B","CONSERVATION BIOLOGY","LEC","000846","355983502"
"1091","4334","1","USEM","  16B","TEN MASTERWORKS, WESTRN MUSIC","SEM","009111","261600070"
"1091","3508","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","261600070"
"1091","2845","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","261600070"
"1091","1415","1","MUS","  15B","WIND ENSEMBLE","STD","005425","261600070"
"1091","1350","1","JAPN","  40B","ADV. INTER. JAPANESE","LEC","004617","261600070"
"1093","15814","1","UWS","  15A","UNIVERSITY WRITING SEM.","SEM","009345","261600070"
"1093","10514","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","261600070"
"1093","10071","1","JAPN"," 105A","ADV.CONVERS/COMPOSTN I","LEC","004605","261600070"
"1093","6742","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","261600070"
"1101","5391","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","261600070"
"1101","5185","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","261600070"
"1101","5159","1","LGLS"," 125B","INTERNATIONAL LAW & ORGS","SEM","005031","261600070"
"1101","3539","1","JAPN"," 105B","ADV.CONVERS/COMPOSTN II","LEC","004606","261600070"
"1101","1533","1","MUS","  15B","WIND ENSEMBLE","STD","005425","261600070"
"1101","1504","1","FA"," 181B","THE ART OF JAPAN","LEC","002764","261600070"
"1133","10085","2","CHIN"," 105A","ADV. CONVERS/COMPOSTN I","LEC","001215","261600070"
"1133","6886","3","CHIN","  30A","INTERMEDIATE CHINESE","LEC","001230","261600070"
"1133","5732","1","POL"," 147A","GOV'T./POLITICS OF CHINA","LEC","007035","261600070"
"1133","5184","1","HIST","  80A","INTRO TO EAST ASIAN CIV.","LEC","003704","261600070"
"1133","4478","1","MUS","  85A","WIND ENSEMBLE","STD","005424","261600070"
"1133","4380","1","POL"," 150A","POLITICS-SOUTHEAST ASIA","LEC","007042","261600070"
"1141","9070","2","CHIN"," 105B","ADV.CONVERS./COMPOSTN II","LEC","001217","261600070"
"1141","8358","1","REL"," 161A","CHINESE RELIGION AND THOUGHT","LEC","012236","261600070"
"1141","4546","1","POL"," 105A","ELECTIONS IN AMERICA","LEC","006951","261600070"
"1141","4246","1","AAAS","  82A","URBAN POLITICS","LEC","011019","261600070"
"1141","3538","1","POL"," 148A","SEM: CONTEMP CHINESE POL","SEM","007038","261600070"
"1143","10158","1","POL"," 188B","MODERN POLITICAL THOUGHT","LEC","013478","261600070"
"1143","6828","1","CHIN"," 120A","ADVANCED CHINESE LANG","LEC","011578","261600070"
"1143","5816","1","POL","  14B","INTRO TO AMERICAN GOV'T.","LEC","007041","261600070"
"1143","5608","1","CHSC","   3B","ENVRO CHALLEGNES: ROLE OF CHEM","LAB","011007","261600070"
"1143","4380","1","MUS","  85A","WIND ENSEMBLE","STD","005424","261600070"
"1143","3250","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","261600070"
"1091","4547","1","WMGS"," 120B","WOMEN AND GENDER IN RELIGION","LEC","012240","925416945"
"1083","5744","1","AAAS","  82A","URBAN POLITICS","LEC","011019","925416945"
"1083","4957","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","925416945"
"1083","4731","1","WMGS","   5A","WOMEN/GENDER IN CULTURE & SOC","LEC","009460","925416945"
"1091","4166","1","USEM","  19A","DANGEROUS BEAUTY","SEM","009117","925416945"
"1091","1011","1","UWS","  11B","UNIVERSITY WRITING SEM.","SEM","009338","925416945"
"1093","15955","1","ENG","  66A","WMNS&POL POWER 19TH C. AM. FIC","SEM","012314","925416945"
"1093","15764","1","ENG","  38B","RACE,REGION,RELIGION 20TH CENT","SEM","012288","925416945"
"1093","15630","1","ENG","  36A","AMERICAN'S FIRST BESTSELLERS","LEC","012282","925416945"
"1093","15544","1","AMST"," 127B","WOMEN & AMER POPULAR CULTURE","LEC","000168","925416945"
"1101","5545","1","ENG"," 136A","RACE AND REALISM","LEC","012396","925416945"
"1101","5375","1","ENG","  16A","SLAVERY&SELF-MAKING:AFR.AM.LIT","LEC","002280","925416945"
"1101","5121","1","ENG"," 151A","QUEER STUDIES","SEM","002239","925416945"
"1101","4727","1","ENG","   1A","INTODUCTN. TO LITERARY STUDIES","LEC","012170","925416945"
"1131","9270","2","MATH","   5A","PRECALCULUS MATHEMATICS","LEC","005349","925416945"
"1131","8005","1","ECON","  10A","INTRO TO MICROECONOMICS","LEC","012913","925416945"
"1131","7683","1","ENG","  50B","AMERICAN INDEPENDENT FILM","LEC","012277","925416945"
"1133","10273","1","ENG","   8A","21-C AMERICAN LITERATURE","LEC","002628","925416945"
"1133","10271","1","AAAS"," 136A","BLACK FEMINIST THOUGHT","LEC","013243","925416945"
"1133","10034","1","POL"," 187B","CONSERVATIVE POL.THOUGHT","SEM","007133","925416945"
"1133","6896","1","POL"," 124B","RACE,INEQUALITY&SOCIAL POLICY","LEC","012037","925416945"
"1141","8587","1","AAAS"," 155B","HIP HOP HISTORY AND CULTURE","LEC","013350","925416945"
"1141","8170","1","AAAS","  70A","INTRO TO AFRO-AMER HIST.","LEC","000072","925416945"
"1141","4068","1","MUS","   3B","INTRO TO WORLD MUSICS","LEC","010978","925416945"
"1141","1862","1","FREN","  20B","CONTINUING FRENCH","LEC","003023","925416945"
"1142","2383","1","ENG","  33A","SHAKESPEARE","LEC","002457","925416945"
"1143","10605","1","ENG"," 134B","SUBJECTIVITY","LEC","013495","925416945"
"1143","10587","1","ENG"," 150A","SEX AND CINEMA","LEC","013486","925416945"
"1143","10006","1","ENG"," 187A","AMER. FICTION SINCE 1945","LEC","002305","925416945"
"1143","4278","1","POL"," 115A","CONSTITUTIONAL LAW","LEC","006973","925416945"
"1151","8293","1","CHSC","   8B","CHEMISTRY AND ART","LEC","001378","925416945"
"1151","3584","3","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","925416945"
"1151","2626","1","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","925416945"
"1093","14593","1","FA","  10A","SITE SENSITIVE PHOTOGRAPHY","STD","012188","585174007"
"1093","11843","1","CHEM","  19A","HONORS GEN'L CHEM LAB I","LAB","001100","585174007"
"1093","8452","1","IMES"," 104A","ISLAM: CIV./INSTITUTIONS","LEC","004559","585174007"
"1093","5197","1","CHEM","  15A","HONORS GENERAL CHEMISTRY I","LEC","001091","585174007"
"1093","3018","1","MATH","  15A","APPLIED LINEAR ALGEBRA","LEC","005212","585174007"
"1101","5387","1","UWS","  24A","UNIVERSITY WRITING SEM.","SEM","009357","585174007"
"1101","2240","1","HBRW","  44B","ISRAELI CULTURE AND MEDIA","LEC","003220","585174007"
"1101","2086","2","CHEM","  19B","HONORS GEN'L CHEM LAB II","LAB","001102","585174007"
"1101","2082","1","CHEM","  15B","HONORS GENERAL CHEMISTRY II","LEC","001095","585174007"
"1101","1454","2","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","585174007"
"1103","6291","5","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","585174007"
"1103","6182","1","MATH","  37A","DIFFERENTIAL EQUATIONS","LEC","005309","585174007"
"1103","4999","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","585174007"
"1103","4278","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","585174007"
"1103","4209","3","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","585174007"
"1103","4204","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","585174007"
"1111","4913","1","CBIO"," 106B","CHEM BIO: MEDICINAL ENZYMLGY","LEC","012646","585174007"
"1111","2493","3","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","585174007"
"1111","2411","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","585174007"
"1111","1454","1","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","585174007"
"1111","1451","2","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","585174007"
"1113","10175","1","BIOL","  32A","FIELD BIOLOGY","SEM","000928","585174007"
"1113","5984","1","PHYS","  11A","INTRO PHYSICS I","LEC","006769","585174007"
"1113","5186","1","PE","  49A","TENNIS / SQUASH","NCA","011383","585174007"
"1113","4162","1","PHYS","  19A","PHYSICS LAB I","LAB","006801","585174007"
"1113","3780","1","COSI","  11A","PROGRAMMING:JAVA AND C","LEC","001651","585174007"
"1113","3438","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","585174007"
"1121","8326","1","SOC"," 117B","SOC: SCI, TECHNOLOGY, MEDICINE","LEC","007828","585174007"
"1121","8214","1","BIOL"," 172B","GROWTH CONTROL & CANCER","LEC","000841","585174007"
"1121","6552","1","PHYS","  19B","PHYSICS LAB II","LAB","006803","585174007"
"1121","6302","1","HBRW","  41A","ADV. HEBREW: INTEN. CONVSTNL","LEC","003215","585174007"
"1121","1558","1","PE","  49A","TENNIS / SQUASH","NCA","011383","585174007"
"1121","1228","1","PHYS","  11B","INTRO PHYSICS II","LEC","006771","585174007"
"1093","15781","2","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","158662878"
"1093","10063","1","JAPN","  10A","BEGINNING JAPANESE","LEC","004608","158662878"
"1093","6282","6","COMP","   1A","COMPOSITION","LEC","001608","158662878"
"1093","5237","3","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","158662878"
"1093","5225","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","158662878"
"1101","5457","3","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","158662878"
"1101","5387","1","UWS","  24A","UNIVERSITY WRITING SEM.","SEM","009357","158662878"
"1101","5101","3","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","158662878"
"1101","4680","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","158662878"
"1101","2293","1","JAPN","  20B","CONTINUING JAPANESE","LEC","004615","158662878"
"1103","5571","1","PHYS","  11A","INTRO PHYSICS I","LEC","006769","158662878"
"1103","4889","1","JAPN","  30A","INTERMEDIATE JAPANESE","LEC","004616","158662878"
"1103","4522","1","PHYS","  19A","PHYSICS LAB I","LAB","006801","158662878"
"1103","4447","1","FA","  17A","HIST ART I:ANTIQ-MEDIEVL","LEC","002763","158662878"
"1103","4210","4","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","158662878"
"1103","4204","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","158662878"
"1111","4532","1","PHYS","  19B","PHYSICS LAB II","LAB","006803","158662878"
"1111","1573","1","JAPN","  40B","ADV. INTER. JAPANESE","LEC","004617","158662878"
"1111","1456","3","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","158662878"
"1111","1451","2","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","158662878"
