"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1051","2162","1","PE","  24A","BEGINNER'S KARATE","NCA","006457","148934898"
"1083","6148","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","148934898"
"1083","5425","3","HBRW","  10A","BEGINNING HEBREW","LEC","003177","148934898"
"1083","3927","5","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","148934898"
"1083","3432","2","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","148934898"
"1091","3724","2","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","148934898"
"1091","1381","2","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","148934898"
"1091","1285","2","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","148934898"
"1091","1064","1","BIOL","  15B","BIOLOGY: HUMAN IMPLICATNS","LEC","000834","148934898"
"1093","9852","1","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","148934898"
"1093","5233","2","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","148934898"
"1093","5225","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","148934898"
"1093","4609","4","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","148934898"
"1093","4585","3","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","148934898"
"1101","5610","3","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","148934898"
"1101","5101","3","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","148934898"
"1101","5071","1","AAAS","  85A","SURVEY-SO. AFRICAN HIST","LEC","000078","148934898"
"1101","2656","4","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","148934898"
"1101","2036","4","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","148934898"
"1103","6130","1","NPSY"," 197A","ADV.TOPICS:BEHVRL NEURO","SEM","006410","148934898"
"1103","6072","1","ENG","  46B","AMERICAN GOTHIC ROMANTIC FICT","SEM","011840","148934898"
"1103","5633","1","NBIO"," 140B","PRINCIPLES: NEUROSCIENCE","LEC","005622","148934898"
"1103","4444","1","FA","   4A","THREE-DIMENSIONAL DES. I","STD","002828","148934898"
"1103","4254","1","BIOL","  60B","EVOLUTION","LEC","001000","148934898"
"1111","4887","1","ENG","  45B","ROMANTICISM LITERATURE SURVEY","LEC","012630","148934898"
"1111","4389","1","BIOL","  50B","ANIMAL BEHAVIOR","LEC","000997","148934898"
"1111","1445","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","148934898"
"1111","1391","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","148934898"
"1111","1046","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","148934898"
"1033","1388","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","188286095"
"1033","2143","2","PE","  38A","INDOOR SOCCER","NCA","006485","188286095"
"1033","1868","6","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","188286095"
"1033","1512","4","FA","   3A","INTRO TO DRAWING I","STD","002811","188286095"
"1041","2634","1","UWS","  12B","UNIVERSITY WRITING SEM.","SEM","009340","188286095"
"1041","2612","1","USEM","  55A","TALES OF TRAVEL","SEM","009202","188286095"
"1041","1934","5","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","188286095"
"1041","1675","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","188286095"
"1063","6095","2","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","188286095"
"1063","6044","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","188286095"
"1063","5644","2","CHIN","  10A","BEGINNING CHINESE","LEC","001219","188286095"
"1063","4937","1","POL"," 150A","POLITICS-SOUTHEAST ASIA","LEC","007042","188286095"
"1071","4764","3","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","188286095"
"1071","1217","1","CHIN","  20B","CONTINUING CHINESE","LEC","001226","188286095"
"1073","6521","3","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","188286095"
"1073","6357","1","ECON","  55A","AMERICAN ECONOMIC HISTORY","SEM","011882","188286095"
"1073","5507","2","CHIN","  30A","INTERMEDIATE CHINESE","LEC","001230","188286095"
"1081","4034","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","188286095"
"1081","3642","2","CHIN","  40B","ADV. INTER. CHINESE","LEC","001231","188286095"
"1081","1244","1","ECON"," 161A","INTERNATIONAL FINANCE","LEC","001842","188286095"
"1081","1237","2","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","188286095"
"1101","5395","1","ECON"," 171A","FINANCIAL ECONOMICS","LEC","001856","188286095"
"1101","5370","1","ECON","  76B","LABOR ECONOMICS","LEC","001944","188286095"
"1101","4094","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","188286095"
"1101","2280","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","188286095"
"1103","6118","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","188286095"
"1103","6061","1","ECON"," 134B","PUBLIC SECTOR ECONOMICS","LEC","001822","188286095"
"1103","5602","1","ECON","  69A","ECONOMICS OF RACE&GENDER","LEC","001937","188286095"
"1103","5552","1","POL"," 147A","GOV'T./POLITICS OF CHINA","LEC","007035","188286095"
"1103","4446","3","FA","   4A","THREE-DIMENSIONAL DES. I","STD","002828","188286095"
"1043","3228","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","269143723"
"1043","5562","1","SOC"," 164A","EXISTENTIAL SOCIOLOGY","LEC","007904","269143723"
"1043","3741","1","MATH","  22A","LIN ALGEBRA/INTER CALC I","LEC","005252","269143723"
"1043","3231","2","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","269143723"
"1051","2131","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","269143723"
"1051","1922","1","MATH","  22B","LIN ALGEBRA/INTER CALCII","LEC","005253","269143723"
"1061","3996","1","NBIO"," 143B","DEVELOPMENTAL NEURBIOL.","LEC","005625","269143723"
"1061","3983","1","THA"," 130A","SUZUKI","STD","010944","269143723"
"1061","3982","1","THA","  70A","DIRECTING","SEM","010985","269143723"
"1061","1691","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","269143723"
"1061","1497","1","JAPN","  20B","CONTINUING JAPANESE","LEC","004615","269143723"
"1063","5646","1","JAPN","  30A","INTERMEDIATE JAPANESE","LEC","004616","269143723"
"1063","4551","1","PSYC","  51A","STATISTICS","LEC","007600","269143723"
"1063","3541","1","NBIO"," 140B","PRINCIPLES: NEUROSCIENCE","LEC","005622","269143723"
"1063","3407","3","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","269143723"
"1071","3949","1","NBIO"," 146A","NEUROBIOLOGY OF HUMAN DISEASE","SEM","010932","269143723"
"1071","3948","1","BIOL"," 174B","STEM CELLS","LEC","009810","269143723"
"1071","1698","1","PHYS","  11B","BASIC PHYSICS II","LEC","006771","269143723"
"1071","1660","1","NPSY"," 199A","HUMAN NEUROPSYCHOLOGY","LEC","006411","269143723"
"1071","1121","3","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","269143723"
"1103","6130","1","NPSY"," 197A","ADV.TOPICS:BEHVRL NEURO","SEM","006410","269143723"
"1103","5253","1","NEUR","  99A","NEUROSCIENCE SENIOR RESEARCH","IND","012004","269143723"
"1103","4871","1","ECS"," 100A","ECS PROSEMINAR: MODERNISM","SEM","001973","269143723"
"1103","4255","1","NBIO"," 148B","CELLULAR NEUROSCIENCE","LEC","005630","269143723"
"1103","4155","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","269143723"
"1111","4884","1","BCHM"," 155B","BIOCHEMISTRY LABORATORY","LAB","012627","269143723"
"1111","2251","1","NEUR","  99B","NEUROSCIENCE SENIOR RESEARCH","IND","012005","269143723"
"1111","2141","1","NBIO"," 145B","SYSTEMS NEUROSCIENCE","LEC","005627","269143723"
"1111","2026","1","BIOL","  43B","COMPARATIVE VERTEBRATE ANATOMY","LEC","000993","269143723"
"1111","1974","1","1CAS","9000","SPECIAL COURSE LOAD","NCA","009845","269143723"
"1111","1533","1","FREN"," 106B","THE ART OF FRENCH COMPOSITION","LEC","002942","269143723"
"1111","1267","1","MATH","  23B","INTRODUCTION TO PROOFS","SEM","005254","269143723"
"1061","4019","5","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","787549388"
"1053","3528","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","787549388"
"1053","3348","7","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","787549388"
"1053","3097","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","787549388"
"1061","1249","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","787549388"
"1073","6465","1","USEM","  14B","MIND CONTROL IN FICTION&REALIT","SEM","011907","787549388"
"1073","5332","2","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","787549388"
"1073","3524","1","CHEM","  15A","HONORS GENERAL CHEMISTRY I","LEC","001091","787549388"
"1081","1559","1","PE","  38A","INDOOR SOCCER","NCA","006485","787549388"
"1081","1389","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","787549388"
"1081","1237","2","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","787549388"
"1081","1150","1","CHEM","  15B","HONORS GENERAL CHEMISTRY II","LEC","001095","787549388"
"1083","5603","1","FA"," 103A","INTERMEDIATE DRAWING I","STD","002676","787549388"
"1083","5598","1","FA"," 111A","SCULPTURE SEMINAR","STD","011866","787549388"
"1083","3855","1","FA"," 108A","INTERMEDIATE PAINTING","STD","002695","787549388"
"1091","4253","2","HISP"," 106B","SPAN. COMP,GRAMMAR,STYLE","LEC","008169","787549388"
"1091","3663","1","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","787549388"
"1091","1200","1","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","787549388"
"1093","15795","1","ECON"," 175A","INTRO: DEVELOP ECONOMICS","LEC","001864","787549388"
"1093","15793","1","ECON"," 160A","INTERNAT'L TRADE THEORY","LEC","001840","787549388"
"1093","15792","1","ECON"," 135A","INDUSTRIAL ORGANIZATION","LEC","001825","787549388"
"1101","5393","1","ECON"," 161A","INTERNATIONAL FINANCE","LEC","001842","787549388"
"1101","5392","1","ECON"," 134B","PUBLIC SECTOR ECONOMICS","LEC","001822","787549388"
"1101","5372","1","ECON"," 176A","HOUSHLD/HEALTH/HUNGER","LEC","001867","787549388"
"1101","5185","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","787549388"
"1101","1465","2","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","787549388"
"1103","5981","3","ECON"," 201A","GLOBAL ECONOMIC ENVIRMNT","LEC","004381","787549388"
"1103","5911","2","FIN"," 212A","ACCTG./FINAN ANALYSIS","LEC","004390","787549388"
"1103","3957","2","MATH","  15A","APPLIED LINEAR ALGEBRA","LEC","005212","787549388"
"1103","3940","1","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","787549388"
"1111","4874","1","ECON"," 262F","OUTSOURCING AND OFFSHORING","SEM","011897","787549388"
"1111","4457","1","HISP"," 108A","SPAN. FOR BILINGUAL STUD.","SEM","008173","787549388"
"1111","4248","1","ECON"," 270A","ECON.DEVELOP.STRATEGIES","LEC","004504","787549388"
"1111","1269","2","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","787549388"
"1053","3370","1","MUS","   1A","INTRODUCTION TO MUSIC","LEC","005461","483346798"
"1051","2600","1","UWS","   6B","UNIVERSITY WRITING SEM.","SEM","009393","483346798"
"1051","1908","1","MATH","   8A","INTRO PROBABILITY/STATS","LEC","005352","483346798"
"1051","1350","1","COMP","   1A","COMPOSITION","LEC","001608","483346798"
"1053","3269","1","HIST","  80A","INTRO TO EAST ASIAN CIV.","LEC","003704","483346798"
"1053","3152","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","483346798"
"1053","3087","1","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","483346798"
"1061","4035","1","THA","  46A","SOUND DESIGN PRACTICUM","LAB","010970","483346798"
"1061","4013","1","USEM","  12B","NOT FOR THE FAINTHEARTED","SEM","009098","483346798"
"1061","1908","1","THA","  50B","SOUND:THEATER/FILM/TV","STD","008659","483346798"
"1061","1253","1","ECON","  71A","INTRODUCTION TO FINANCE","LEC","001939","483346798"
"1061","1252","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","483346798"
"1063","6096","1","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","483346798"
"1063","5639","1","CHIN","  10A","BEGINNING CHINESE","LEC","001219","483346798"
"1063","4548","2","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","483346798"
"1071","4764","3","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","483346798"
"1071","1772","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","483346798"
"1073","4172","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","483346798"
"1073","4091","3","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","483346798"
"1091","3664","2","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","483346798"
"1091","3212","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","483346798"
"1091","2916","3","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","483346798"
"1091","2721","1","BUS","  30A","ENTREPRENEURSHIP& INNOVATION","LEC","004375","483346798"
"1091","2506","1","ECON"," 184B","ECONOMETRICS","LEC","001873","483346798"
"1101","5395","1","ECON"," 171A","FINANCIAL ECONOMICS","LEC","001856","483346798"
"1101","5371","1","ECON"," 172B","MONEY AND BANKING","LEC","001861","483346798"
"1101","3628","1","BUS","  60A","BUSINESS & MARKETING STRATEGY","LEC","011495","483346798"
"1101","2654","1","BUS","  89A","WORK:GLOBAL BSNSS ENVIR.","SEM","004354","483346798"
"1101","1912","2","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","483346798"
"1103","6275","1","BUS","  20A","ORGANIZATIONAL BEHAVIOR IN BUS","SEM","012504","483346798"
"1103","6061","1","ECON"," 134B","PUBLIC SECTOR ECONOMICS","LEC","001822","483346798"
"1103","6059","1","BUS"," 268F","NONMARKET STRATEGY II","SEM","012423","483346798"
"1103","5988","1","FIN"," 213A","INTERMED. FINANCIAL ACCOUNTING","LEC","004391","483346798"
"1103","5191","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","483346798"
"1053","3370","1","MUS","   1A","INTRODUCTION TO MUSIC","LEC","005461","929495034"
"1053","6076","1","SPAN"," 111B","INTRO TO LATIN AM. LIT","LEC","008177","929495034"
"1053","4427","1","PE","  12A","STEP AEROBICS","NCA","006433","929495034"
"1053","3653","1","UWS","   6A","UNIVERSITY WRITING SEM.","SEM","009392","929495034"
"1053","3341","3","MATH","   5A","PRECALCULUS MATHEMATICS","LEC","005349","929495034"
"1061","4106","1","SPAN"," 195A","LATINOS IN US: HIST, LIT&FILM","LEC","009776","929495034"
"1061","3839","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","929495034"
"1061","3817","1","USEM","  80A","CULTURAL STUDIES:ALIEN,ISOLAT","SEM","009848","929495034"
"1061","1872","1","SOC"," 138A","SOCIOLOGY OF GENDER & RACE","SEM","007873","929495034"
"1063","6152","1","SPAN"," 193B","TOPICS IN CINEMA","LEC","008238","929495034"
"1063","5547","1","SOC","   3B","SOCIAL THEORY&CONTEMPORARY SOC","LEC","010831","929495034"
"1063","5268","1","PE","  12A","POWER STEP","NCA","006433","929495034"
"1063","5059","1","SOC"," 122A","SOCIOLOGY AMERICAN IMMIGRATION","LEC","009782","929495034"
"1063","3093","1","AMST"," 169A","ETHNICITY & RACE IN U.S.","LEC","000230","929495034"
"1071","4699","1","SPAN"," 170A","TOPICS: 18-19TH SPAN LIT","LEC","008223","929495034"
"1071","4612","1","SPAN"," 140A","TOPICS IN POETRY","LEC","008196","929495034"
"1071","4144","1","SPAN"," 163A","LATIN AMER.BOOM & BEYOND","LEC","008213","929495034"
"1071","4010","1","HIST","  71B","LAT AM HIST:1870-PRESENT","LEC","003699","929495034"
"1073","6302","1","SOC"," 117A","SOCIOLOGY OF WORK","LEC","007827","929495034"
"1073","6226","1","SPAN"," 120B","""CERVANTES: """"DON QUIJOTE""""","LEC","008183","929495034"
"1073","5102","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","929495034"
"1073","4597","1","POL"," 144A","LATIN AMERICAN POL. I","LEC","007028","929495034"
"1081","4338","1","SPAN"," 136B","LATINO CULTURAL EXPRESSION","SEM","011852","929495034"
"1083","6477","1","SOC"," 113B","RACE/POWER-INTRGROUP REL","SEM","007819","929495034"
"1083","6235","1","HISP"," 181A","AUTORES,NARRADORES Y LECTORES","SEM","012070","929495034"
"1083","6043","1","AMST"," 144B","GENDER&RACE IN MASS MEDIA","LEC","010842","929495034"
"1091","4357","1","WMGS"," 140A","MUSLIM WOMEN'S EXPERIENCE","SEM","012055","929495034"
"1091","2692","1","SOC"," 106A","ISSUES IN LAW & SOCIETY","LEC","007798","929495034"
"1091","1194","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","929495034"
"1053","3152","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","002117585"
"1053","5952","1","AMST"," 183B","SPORTS AND AMERICAN CUL.","LEC","000237","002117585"
"1053","3575","3","SPAN","  10A","BEGINNING SPANISH","LEC","008175","002117585"
"1053","3528","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","002117585"
"1061","4026","5","SPAN","  20B","CONTINUING SPANISH","LEC","008245","002117585"
"1063","6185","1","AMST"," 149A","ON THE EDGE OF HISTORY","LEC","000201","002117585"
"1063","4180","1","FA","   4A","THREE-DIMENSIONAL DES. I","STD","002828","002117585"
"1063","3095","1","AMST","  20A","ENVIRONMENTAL ISSUES","LEC","000256","002117585"
"1091","3406","1","USEM","  67B","PUBLIC INTELLECTUALS/AMER LIFE","SEM","011910","002117585"
"1091","3262","1","UWS","  22B","UNIVERSITY WRITING SEM.","SEM","011892","002117585"
"1091","1335","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","002117585"
