"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1071","3949","1","NBIO"," 146A","NEUROBIOLOGY OF HUMAN DISEASE","SEM","010932","992990036"
"1071","2138","4","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","992990036"
"1083","6365","1","NBIO"," 143B","DEVELOPMENTAL NEURBIOL.","LEC","005625","992990036"
"1083","6258","1","ENG","  38A","READING THE CLONE","LEC","012115","992990036"
"1083","6202","4","HISP","  10A","BEGINNING SPANISH","LEC","008175","992990036"
"1091","4242","2","HISP","  20B","CONTINUING SPANISH","LEC","008245","992990036"
"1091","4186","1","NBIO"," 147A","NEUROGENETICS","LEC","005629","992990036"
"1091","3222","1","NBIO"," 145B","SYSTEMS NEUROSCIENCE","LEC","005627","992990036"
"1091","1073","1","BIOL","  51A","BIOSTATISTICS","LEC","000998","992990036"
"1043","3739","1","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","688814552"
"1043","5608","1","USEM","  69A","HUMAN MOVEMENT & SENSE OF SELF","SEM","009786","688814552"
"1043","3987","1","PHYS","  20A","MODERN PHYSICS I","LEC","006818","688814552"
"1043","3794","1","MUS","  15A","WIND ENSEMBLE","STD","005424","688814552"
"1043","3402","1","ENG","  33A","SHAKESPEARE","LEC","002457","688814552"
"1051","3333","1","UWS","  18B","UNIVERSITY WRITING SEM.","SEM","009351","688814552"
"1051","2206","1","PHYS","  20B","MODERN PHYSICS II","LEC","006822","688814552"
"1051","1981","1","MUS","  15B","WIND ENSEMBLE","STD","005425","688814552"
"1051","1919","1","MATH","  15A","APPLIED LINEAR ALGEBRA","LEC","005212","688814552"
"1051","1662","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","688814552"
"1053","6031","1","MUS"," 191A","INTRO:JAZZ IMPROVISATION","STD","005449","688814552"
"1053","3583","1","SPAN","  34A","INTER. SPANISH: CULTURE","LEC","008250","688814552"
"1053","3362","1","MATH","  37A","DIFFERENTIAL EQUATIONS","LEC","005309","688814552"
"1061","4535","12","COSI","  98B","INDEPENDENT STUDY","IND","001802","688814552"
"1061","4328","1","MATH","  23B","INTRODUCTION TO PROOFS","SEM","005254","688814552"
"1061","3841","1","COSI","  22A","FUNDAMENTALS:PROGRAMMING","LAB","001729","688814552"
"1061","3840","1","COSI","  21A","STRUCTURE/FUNDMT.COMPUT.","LEC","001722","688814552"
"1061","1218","1","COSI","  30A","INTRO THEORY COMPUTATION","LEC","001743","688814552"
"1063","4352","1","MATH","  30A","INTRO TO ALGEBRA I","LEC","005283","688814552"
"1063","3843","1","COSI"," 175A","DATA COMPRSSN/PROCESSING","SEM","001678","688814552"
"1063","3833","1","COSI","  22B","PROGRAMMING PARADIGMS","LAB","001731","688814552"
"1063","3832","1","COSI","  21B","COMP.PRGMS:STRUCT/INTERP","LEC","001725","688814552"
"1071","4044","1","MATH","  38B","NUMBER THEORY","LEC","005310","688814552"
"1071","3735","12","COSI","  98B","INDEPENDENT STUDY","IND","001802","688814552"
"1071","1772","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","688814552"
"1071","1580","1","MUS","  13B","JAZZ ENSEMBLE","STD","005417","688814552"
"1073","6634","1","MUS"," 160A","DIGITAL POP/ HIP-HOP TO MASHUP","LEC","011955","688814552"
"1073","6029","1","COSI"," 155B","COMPUTER GRAPHICS","LEC","001669","688814552"
"1081","3909","1","COSI","  93A","RESEARCH INTERNSHIP & ANALYSIS","IND","011817","688814552"
"1081","1551","1","PE","  17A","BEGINNER'S FENCING","NCA","006442","688814552"
"1081","1469","1","MUS","  13B","JAZZ ENSEMBLE","STD","005417","688814552"
"1081","1207","1","COSI","  98B","INDEPENDENT STUDY","IND","001802","688814552"
"1043","3228","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","556117800"
"1043","5702","1","USEM","   2B","BODY MATTERS","SEM","009144","556117800"
"1043","4331","1","WMNS","   5A","WOMEN IN CULTURE & SOC.","LEC","009460","556117800"
"1043","3499","1","FREN","  20B","CONTINUING FRENCH","LEC","003023","556117800"
"1051","3249","1","SOC","   3B","SOCIAL THEORY&CONTEMPORARY SOC","LEC","010831","556117800"
"1051","2906","1","NEJS"," 181B","FILM AND THE HOLOCAUST","LEC","005979","556117800"
"1051","2595","1","UWS","   1B","UNIVERSITY WRITING SEM.","SEM","009353","556117800"
"1051","1911","3","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","556117800"
"1053","6248","1","NEJS","   3A","JUDAISM,CHRISTNTY,ISLAM","LEC","006293","556117800"
"1053","3663","1","WMGS","  92A","INTERN WOMENS & GENDER STUDIES","SEM","009462","556117800"
"1053","3528","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","556117800"
"1053","3234","2","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","556117800"
"1061","4074","1","SOC"," 130A","FAMILIES","LEC","007858","556117800"
"1061","1872","1","SOC"," 138A","SOCIOLOGY OF GENDER & RACE","SEM","007873","556117800"
"1061","1813","1","PSYC","  32A","ABNORMAL PSYCHOLOGY","LEC","007569","556117800"
"1061","1736","1","PHSC","   9B","INTRODUCTION TO PHYSICS","LEC","006740","556117800"
"1063","5440","5","WMGS","  98A","INDEPENDENT STUDY","IND","009464","556117800"
"1063","5259","1","PE","  27A","KEEPING STRESS IN CHECK","NCA","006464","556117800"
"1063","4549","1","PSYC","  13B","PERCEPTION","LEC","007318","556117800"
"1063","4234","1","FA","  13B","BUDDHIST ART","LEC","002737","556117800"
"1071","3981","1","ENG","  64B","PLEASURE & THEATRE 1660-1800","LEC","002611","556117800"
"1071","3161","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","556117800"
"1071","2007","1","PSYC"," 195A","HISTORY OF PSYCHOLOGY","LEC","007371","556117800"
"1073","6488","1","ANTH"," 128A","MEANING/MATERIAL CULTURE","LEC","000326","556117800"
"1073","6482","1","PSYC"," 122A","THE SCIENCE OF HAPPINESS","SEM","011926","556117800"
"1073","6303","1","SOC"," 105A","FEMIN.CRITIQUE SEX & WRK AMERI","LEC","007796","556117800"
"1073","4257","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","556117800"
"1073","3735","1","ENG","  19B","THE AUTOBIO IMAGINATION","LEC","002326","556117800"
"1043","3499","1","FREN","  20B","CONTINUING FRENCH","LEC","003023","493484485"
"1043","5169","1","ENG","  21A","ADOLESCENT LITERATURE","LEC","002348","493484485"
"1043","4325","1","UWS","   9A","UNIVERSITY WRITING SEM.","SEM","009410","493484485"
"1043","3723","3","MATH","   5A","PRECALCULUS MATHEMATICS","LEC","005349","493484485"
"1051","2980","2","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","493484485"
"1051","2753","1","USEM","  51B","ASSUMED IDENTITIES","SEM","009843","493484485"
"1051","2176","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","493484485"
"1051","2141","1","PE","   5A","FIRST AID AND CPR","NCA","006503","493484485"
"1051","1912","4","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","493484485"
"1053","6019","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","493484485"
"1053","3528","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","493484485"
"1053","3445","2","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","493484485"
"1053","3186","3","ENG","  11A","INTRO TO LITERARY METHOD","LEC","002143","493484485"
"1053","3100","2","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","493484485"
"1053","3097","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","493484485"
"1061","1704","2","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","493484485"
"1061","1535","1","MATH","   8A","INTRO PROBABILITY/STATS","LEC","005352","493484485"
"1061","1150","1","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","493484485"
"1061","1148","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","493484485"
"1061","1023","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","493484485"
"1063","5040","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","493484485"
"1063","4286","1","HSSP"," 192B","SOCIOLOGY OF DISABILITY","LEC","007958","493484485"
"1063","3405","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","493484485"
"1071","4497","1","HSSP"," 112B","PUBLIC HEALTH:CHILD WELL-BEING","LEC","011331","493484485"
"1071","1666","2","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","493484485"
"1071","1119","1","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","493484485"
"1071","1118","4","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","493484485"
"1073","4257","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","493484485"
"1073","4077","1","HSSP","  89A","INTERNSHIP & ANALYSIS","SEM","011087","493484485"
"1073","3137","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","493484485"
"1081","1795","1","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","493484485"
"1081","1387","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","493484485"
"1043","5460","1W","USEM","   9A","WANDERING HERO:ANC. LIT.","SEM","009306","203513273"
"1043","5197","1","HIST","  71A","LAT AM HIST:PRECONQ-1870","LEC","003695","203513273"
"1043","3936","2","PE","  14A","YOGA","NCA","006439","203513273"
"1043","3683","1","JAPN","  10A","BEGINNING JAPANESE","LEC","004608","203513273"
"1043","3088","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","203513273"
"1051","2915","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","203513273"
"1051","2854","1","HIST"," 110B","CIV-HIGH/LATE MIDDLE AGE","LEC","003267","203513273"
"1051","1854","1","JAPN","  20B","CONTINUING JAPANESE","LEC","004615","203513273"
"1051","1689","1","HIST"," 176A","EMERGENCE OF MOD. JAPAN","SEM","003466","203513273"
"1051","1107","1","ANTH"," 144A","ANTHROPOLOGY OF GENDER","LEC","000358","203513273"
"1053","5957","1","ANTH"," 145A","ANTHROPOLOGY OF THE BODY","LEC","000360","203513273"
"1053","4254","1","HIST"," 181A","SEM:TRADTNL CHIN.THOUGHT","SEM","003478","203513273"
"1053","3524","1","POL"," 150A","POLITICS-SOUTHEAST ASIA","LEC","007042","203513273"
"1053","3313","1","JAPN","  30A","INTERMEDIATE JAPANESE","LEC","004616","203513273"
"1061","4283","1","EAS"," 130A","COMPARATIVE MODERN E ASIAN LIT","LEC","011037","203513273"
"1061","3839","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","203513273"
"1061","3824","1","ANTH"," 137B","VIOLENCE&THE SACRED IN ASIA","LEC","010937","203513273"
"1061","1498","1","JAPN","  40B","ADV. INTER. JAPANESE","LEC","004617","203513273"
"1061","1024","1","ANTH","  83A","ANTHROPOLOGICAL INQUIRY","LEC","000584","203513273"
"1063","6330","1","OFFC"," 100","Off Campus Study","LEC","010796","203513273"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","203513273"
"1073","6272","1","HIST","  80A","INTRO TO EAST ASIAN CIV.","LEC","003704","203513273"
"1073","4878","1","PE","  40A","PERSNL SAFETY-SELF DEFEN","NCA","006490","203513273"
"1093","15865","1","ANTH"," 147B","RISE OF MESOAMERICAN CIV","LEC","000364","203513273"
"1093","15609","1","HIST"," 137B","WORLD WAR I","LEC","003346","203513273"
"1093","15608","1","HIST"," 113A","ENGLISH MEDIEVAL HISTORY","LEC","003270","203513273"
"1093","15550","1","ANTH"," 108B","HISTORY, TIME, TRADITION","LEC","000295","203513273"
"1043","3927","1","PE","   2B","WATER AEROBICS","NCA","006469","556157346"
"1043","5168","1","ENG","   8A","21-C AMERICAN LITERATURE","LEC","002628","556157346"
"1043","4325","1","UWS","   9A","UNIVERSITY WRITING SEM.","SEM","009410","556157346"
"1043","4056","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","556157346"
"1043","3782","1","MUS","   1A","INTRODUCTION TO MUSIC","LEC","005461","556157346"
"1051","3240","1","FA","  24B","20TH C/CONTMP LAT AM ART","LEC","002806","556157346"
"1051","2796","1","USEM","  78A","20TH CENTURY GLOBAL LITERATURE","SEM","009847","556157346"
"1051","1463","2","ENG","  11A","INTRO TO LITERARY METHOD","LEC","002143","556157346"
"1051","1397","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","556157346"
"1053","6009","1","HIST"," 137B","WORLD WAR I","LEC","003346","556157346"
"1053","4462","1","HIST","  56B","WORLD HISTORY TO 1960","LEC","009568","556157346"
"1053","3371","1","MUS","   5A","FUNDAMENTALS OF MUSIC","LEC","005587","556157346"
"1053","3232","2","FREN","  20B","CONTINUING FRENCH","LEC","003023","556157346"
"1061","4109","2","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","556157346"
"1061","3875","1","HIST"," 140A","HIST OF FASHION: EUROPE","LEC","003357","556157346"
"1061","3806","1","AAAS","  79B","20TH CENTURY AFRO-AM LIT","LEC","000075","556157346"
"1061","1279","1","ED"," 100B","EXPLORING TEACHING-2NDRY","LEC","002045","556157346"
"1063","6334","1","LING","   8B","STRUCTURE OF ENG. LANG.","LEC","005115","556157346"
"1063","5574","1","ENG"," 135A","MAJOR BRITISH NOVELISTS","SEM","011326","556157346"
"1063","3851","1","ED"," 102A","SEC.CURRIC,INSTR,ASSESMT","LEC","002050","556157346"
"1071","4181","1","ENG"," 145B","JANE AUSTEN:GENDER, ART&HIST","LEC","011451","556157346"
"1071","4005","1","COML"," 122B","WRITING HOME AND ABROAD","LEC","009491","556157346"
"1071","1679","1","PE","  26B","BEG SOCIAL DANCE, PT II","NCA","006461","556157346"
"1071","1526","1","MATH","   8A","INTRO PROBABILITY/STATS","LEC","005352","556157346"
"1073","6354","4","FA","   3A","INTRO TO DRAWING I","STD","002811","556157346"
"1073","6255","1","ENG","  87A","SEX&RACE IN THE AMERICAN NOVEL","LEC","011858","556157346"
"1073","6158","1","MUS","  53A","MUSIC FOR THE BALLET","LEC","005581","556157346"
"1073","5064","2","HBRW","  10A","BEGINNING HEBREW","LEC","003177","556157346"
"1081","4456","1","ENG","  50A","LOVE POETRY:SAPPHO TO NERUDA","LEC","011853","556157346"
"1081","4361","1","MUS","   3B","INTRO TO WORLD MUSIC","LEC","010978","556157346"
"1081","4338","1","SPAN"," 136B","LATINO CULTURAL EXPRESSION","SEM","011852","556157346"
"1081","1333","1","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","556157346"
"1043","3566","1","HIST"," 103A","ROMAN HISTORY TO 455 CE","LEC","003259","689030697"
"1043","4324","1","UWS","   8A","UNIVERSITY WRITING SEM.","SEM","009408","689030697"
"1043","4056","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","689030697"
"1043","3678","3","ITAL","  10A","BEGINNING ITALIAN","LEC","004575","689030697"
"1051","2772","1","USEM","  66B","HISTORY OF UTOPIA","SEM","009233","689030697"
"1051","1894","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","689030697"
"1051","1843","1","ITAL","  20B","CONTINUING ITALIAN","LEC","004590","689030697"
"1051","1397","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","689030697"
"1053","6247","1","AMST"," 170A","IDEA OF CONSPIRACY-AMER.","LEC","000232","689030697"
"1053","6009","1","HIST"," 137B","WORLD WAR I","LEC","003346","689030697"
"1053","5952","1","AMST"," 183B","SPORTS AND AMERICAN CUL.","LEC","000237","689030697"
"1061","4340","1","AMST"," 175A","VIOLENCE IN AMER. LIFE","LEC","000234","689030697"
"1061","2297","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","689030697"
"1061","1020","1","AMST"," 100A","CLASS. TEXTS:AMERICAN CULT1900","LEC","000105","689030697"
"1061","1005","1","AMST","  10A","FOUNDATIONS-AMERICAN CIV","LEC","000134","689030697"
"1063","3158","1","LAT","  10A","BEGINNING LATIN","LEC","004974","689030697"
"1063","3103","1","AMST"," 163B","THE SIXTIES","LEC","000223","689030697"
"1063","3052","1","AMST"," 100A","CLASS. TEXTS:AMERICAN CULT1900","LEC","000105","689030697"
"1071","4065","1","NEJS"," 181B","FILM AND THE HOLOCAUST","LEC","005979","689030697"
"1071","4032","1","LGLS"," 130A","CONFLICT MANAGEMENT","LEC","005040","689030697"
"1071","3568","1","MATH","   3A","MATH FOR ELE&MID SCHL TEACHERS","LEC","011064","689030697"
"1071","1684","1","PE","  38A","INDOOR SOCCER","NCA","006485","689030697"
"1073","6264","1","AMST"," 111A","IMAGES:AM.WEST FILM/CLTR","LEC","000139","689030697"
"1073","6146","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","689030697"
"1073","3113","1","PHIL"," 111A","""WHAT IS JUSTICE""","LEC","006537","689030697"
"1081","4352","1","REL"," 151A","BUDDHA: LIFE & TEACHINGS","LEC","011464","689030697"
"1081","4128","1","NEJS"," 181A","JEWS ON SCREEN","LEC","005973","689030697"
"1081","1559","1","PE","  38A","INDOOR SOCCER","NCA","006485","689030697"
"1081","1348","1","HIST","  51B","U.S. HISTORY: 1865-PRES.","LEC","003684","689030697"
"1081","1049","1","AMST"," 100B","20TH-C AMERICAN CULTURE","LEC","000108","689030697"
"1043","3549","1","HIST","  52B","EUROPE: 1789 TO PRESENT","LEC","003685","591342643"
"1043","5222","1W","USEM","  49A","TEXT AND SUBTEXT","SEM","009191","591342643"
"1043","5153","1","ANTH"," 118B","PEOPLES/SOCIETIES: M.E.","LEC","000312","591342643"
"1043","4016","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","591342643"
"1051","3180","1","FA","  18B","HIST ART II:RENAISS.-MOD","LEC","002776","591342643"
"1051","2892","1","NEJS"," 126A","INTERMEDIATE TALMUD","LEC","005723","591342643"
"1063","5265","1","PE","  42A","TAE KWON DO","NCA","006492","591342643"
"1063","4868","1","NEJS","   5A","FOUNDAT'L COURSE:JUD.ST.","LEC","005991","591342643"
"1063","4790","1","NEJS"," 144A","JEWS IN WORLD OF ISLAM","LEC","005823","591342643"
"1063","4166","1","HIST"," 166B","WORLD WAR II","LEC","003449","591342643"
"1071","4219","1","HIST"," 107B","US REFORM&ANTI-REFORM 1830-60","SEM","011478","591342643"
"1071","4218","1","HIST"," 105B","U.S. & THE WORLD 1898-1945","LEC","011477","591342643"
"1071","4213","1","NEJS"," 127A","SECND TEMPLE& RABBINIC JUDAISM","LEC","011475","591342643"
"1071","3229","1","NEJS","  35A","HIST OF JEWS: 1492-PRES.","LEC","006327","591342643"
"1073","6136","1","NEJS"," 162A","AMERICAN JUDAISM","LEC","005895","591342643"
"1073","5071","1","HBRW","  41A","INTEN. CONVSTNL HEBREW I","LEC","003215","591342643"
"1073","4430","1","NEJS"," 145A","HISTORY: STATE OF ISRAEL","LEC","005877","591342643"
"1081","4627","1","HIST"," 177B","MOD.GER.:2ND EMPRE/REPUB","LEC","003470","591342643"
"1081","4459","1","NEJS"," 193B","FUNDAMENTALISM/COMPARATIVE PER","LEC","011932","591342643"
"1081","4297","1","HIST"," 191B","PSYCHOHISTORY","LEC","003511","591342643"
"1081","4292","1","HIST"," 147B","20TH CENTURY RUSSIA","LEC","003381","591342643"
"1083","6530","1","POL"," 134A","ISLAMIC POLITICAL ACTIVISM","LEC","012203","591342643"
"1083","6142","1","POL"," 105A","ELECTIONS IN AMERICA","LEC","006951","591342643"
"1083","4603","2","PE","  24A","BEGINNER'S KARATE","NCA","006457","591342643"
"1083","4426","1","POL"," 164A","CONFLICT&PEACE IN MIDDLE EAST","LEC","011020","591342643"
"1091","4369","1","NEJS"," 185A","TOPICS:ISRAELI SOC. & POL HIST","SEM","005960","591342643"
"1091","4367","1","HIST"," 164A","RECENT AMERICAN HISTORY 1945+","LEC","010928","591342643"
"1091","4168","1","NEJS","   3A","JUDAISM,CHRISTNTY,ISLAM","LEC","006293","591342643"
"1091","4048","1","AMST"," 163B","THE SIXTIES","LEC","000223","591342643"
"1051","2755","1","USEM","   9B","JOURNEYS TO THE UNDERWORLD","SEM","009841","884485713"
"1043","5660","1","CHSC","   6A","FORENSIC SCIENCE","LEC","001374","884485713"
"1043","5446","1","POL","  14B","INTRO TO AMERICAN GOV'T.","LEC","007041","884485713"
"1043","4320","1","UWS","   4A","UNIVERSITY WRITING SEM.","SEM","009378","884485713"
"1063","5650","2","GER","  10A","BEGINNING GERMAN","LEC","003078","884485713"
"1063","4028","1","ENG","  21A","ADOLESCENT LITERATURE","LEC","002348","884485713"
"1063","3744","3","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","884485713"
"1063","3645","1","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","884485713"
"1063","3117","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","884485713"
"1071","1767","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","884485713"
"1071","1379","1","GER","  20B","CONTINUING GERMAN","LEC","003111","884485713"
"1071","1186","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","884485713"
"1073","6091","1","ENG","  46B","AMERICAN GOTHIC ROMANTIC FICT","SEM","011840","884485713"
"1073","6020","1","CLAS"," 150B","POMPEII: SHADOW OF VESUVIUS","SEM","011282","884485713"
"1073","5330","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","884485713"
"1081","4581","1","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","884485713"
"1081","4049","1","ENG"," 105B","ENGLISH NOVEL:AUSTEN TO HARDY","LEC","002093","884485713"
"1081","3412","4","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","884485713"
"1081","2768","1","1CAS","9000","SPECIAL COURSE LOAD","NCA","009845","884485713"
"1083","6259","1","ENG","  20A","BOLLYWOOD:POP FILM,GENRE,SOC","LEC","012114","884485713"
"1083","6096","1","ENG"," 145B","JANE AUSTEN:GENDER, ART&HIST","LEC","011451","884485713"
"1083","6072","1","HIST"," 112B","CRUSADES/EXPANS.-MED EUR","LEC","003269","884485713"
"1091","4496","1","COML"," 117A","MAGICAL REALISM & MODERN MYTH","SEM","012233","884485713"
"1091","4094","1","ENG"," 152B","ARTHURIAN LITERATURE","LEC","002243","884485713"
"1091","4087","1","ENG","  64B","PLEASURE & THEATRE 1660-1800","LEC","002611","884485713"
"1091","1473","1","PE","   5A","FIRST AID AND CPR","NCA","006503","884485713"
"1091","1219","2","ENG","  11A","INTRO TO LITERARY METHOD","LEC","002143","884485713"
"1093","15946","1","PHSC","   2B","INTRODUCTORY ASTRONOMY","LEC","006729","884485713"
"1093","11823","1","BISC","   5A","PATHOGENS & HUMAN DISEASE","LEC","001048","884485713"
"1093","10087","2","GER","  30A","INTERMEDIATE GERMAN","LEC","003113","884485713"
"1093","8975","1","MUS","  12A","UNIVERSITY CHORUS","STD","005412","884485713"
"1093","3084","1","THA","  10B","STAGE COMBAT","STD","008290","884485713"
"1051","2858","1","HIST"," 142A","CRIME IN EUROPE","LEC","003364","369824916"
"1043","4147","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","369824916"
"1043","4057","2","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","369824916"
"1051","3238","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","369824916"
"1063","5965","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","369824916"
